	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YDR197W	gene-YDR197W	130.561538279438	0.253942291790015	0.489785525789405	0.518476513532585	0.604125842652968	0.682444975218474
gene-YBR044C	gene-YBR044C	126.955003998005	-0.244547323798663	0.472940098953432	-0.517078852776115	0.605101115186073	0.683413851819171
gene-YNL183C	gene-YNL183C	198.833659736354	0.229306775924667	0.445154625327606	0.515117136558813	0.606471168522595	0.684828139003949
gene-YCL010C	gene-YCL010C	152.982765944522	-0.241717442518201	0.469680153292866	-0.514642658037713	0.606802750256421	0.685069460856705
gene-YHL031C	gene-YHL031C	299.24626968544	-0.221977235576679	0.431722491218318	-0.514166484470756	0.607135597958143	0.685312117951588
gene-YMR157C	gene-YMR157C	75.6008033550184	-0.317544585216098	0.619806588251787	-0.512328508981742	0.608421115939415	0.686629810842695
gene-YDL040C	gene-YDL040C	384.567212112962	0.23243796968014	0.455318345527768	0.510495507073665	0.609704361461335	0.687944428035969
gene-YPR196W	gene-YPR196W	108.925131435699	0.245863481808547	0.481934017360493	0.510160048786591	0.609939338791351	0.688075977689312
gene-YJL054W	gene-YJL054W	355.340877253156	0.218113299269638	0.428071133192104	0.509525829604949	0.610383698029708	0.688443635348081
gene-YJR022W	gene-YJR022W	18.1346131483487	0.419315243321335	0.823341401578766	0.509284778485928	0.610552625725325	0.68850055504765
gene-YLR034C	gene-YLR034C	544.736740619208	0.253542047378347	0.499717299857552	0.507370962443407	0.611894556024405	0.689879953368349
gene-YMR205C	gene-YMR205C	2786.09230304417	0.201188563155364	0.396898985134033	0.506901178110652	0.612224159013401	0.690102734523385
gene-YMR132C	gene-YMR132C	104.513930918453	-0.250960357777008	0.495234186944995	-0.50675087542953	0.61232962868842	0.690102734523385
gene-YHR086W	gene-YHR086W	168.365573979195	-0.238248230692475	0.470392110741499	-0.506488576768251	0.612513706886128	0.69017635991124
gene-YJL147C	gene-YJL147C	129.751309551377	0.235689687121579	0.470645432895366	0.500779717911292	0.616526161232058	0.694438917398147
gene-YGR147C	gene-YGR147C	458.625607308074	-0.207181744321384	0.413729381581364	-0.500766330709921	0.616535583925402	0.694438917398147
gene-YMR003W	gene-YMR003W	39.6673803006993	-0.374961701252094	0.749095017845324	-0.500552923620589	0.616685800814035	0.694473527287574
gene-YBR243C	gene-YBR243C	100.300906234077	0.27415290143577	0.548135950718595	0.500154936154727	0.616965986382119	0.694654458127253
gene-YJR053W	gene-YJR053W	36.7249027576151	-0.337287116855555	0.675264518961751	-0.499488877890621	0.617435020172924	0.695047905722455
gene-YIL137C	gene-YIL137C	374.57493968676	-0.207412575855603	0.417361583850114	-0.496961349298718	0.619216307462852	0.69691812141249
gene-YER125W	gene-YER125W	834.56133073211	-0.205983046733664	0.415629747488476	-0.495592647009404	0.620181841635439	0.697869673491804
gene-YOR066W	gene-YOR066W	182.521527305233	0.23719654576122	0.478881126908972	0.495314040234264	0.620378461652091	0.697955791545094
gene-YJR010C-A	gene-YJR010C-A	76.3619902803402	0.264641094394582	0.534596603367172	0.49502950959234	0.620579290301448	0.698046610263599
gene-YPR147C	gene-YPR147C	100.233964940024	-0.253947255777009	0.513376719692654	-0.494660638154845	0.620839690844286	0.69820438916157
gene-YLR387C	gene-YLR387C	410.229642729486	0.227394573020643	0.460503840805731	0.493795171442603	0.621450843593096	0.69875649119038
gene-YMR294W	gene-YMR294W	208.954645802998	-0.241274170507839	0.489050436453079	-0.493352326311619	0.62176366149427	0.698972998182726
gene-YGL104C	gene-YGL104C	150.668435251008	0.233138575543207	0.472938108593944	0.492957897252843	0.622042336697838	0.699147573491532
gene-YJR138W	gene-YJR138W	203.715100149842	-0.219956879814734	0.446348287059418	-0.492792033019392	0.62215954062254	0.699147573491532
gene-YDR007W	gene-YDR007W	285.817728739241	0.229269917517567	0.465555746250094	0.492465014908019	0.622390648075916	0.699272075510772
gene-YOL007C	gene-YOL007C	115.329326499026	0.318615051757664	0.647306994179193	0.492216297093589	0.622566444731848	0.699334398295613
gene-YOR172W	gene-YOR172W	236.295015967487	-0.21746960590559	0.442856384340661	-0.491061241511434	0.62338313344511	0.700116477600576
gene-YDL159W-A	gene-YDL159W-A	4.44495817621456	-0.736672794460323	1.50173714041017	-0.490547096850196	0.623746811474189	0.700389580426582
gene-YIL116W	gene-YIL116W	795.515671144258	0.199922466401303	0.408290637570011	0.489657239243017	0.624376465191191	0.700961177456288
gene-snR72	gene-snR72	2.45681205262173	1.01672673524012	2.07907033451658	0.489029504370533	0.624820808760014	0.701324553980919
gene-YKL112W	gene-YKL112W	221.283348035488	-0.250710858625958	0.514963264421168	-0.486851928958007	0.626363267128956	0.702920121365803
gene-YBR188C	gene-YBR188C	129.289470339569	-0.228642965820657	0.469979031334279	-0.486496099988833	0.626615469805659	0.703067395851446
gene-YKR002W	gene-YKR002W	227.867650847176	0.226443419386323	0.466004364848465	0.485925533036493	0.627019964523396	0.703385453350701
gene-YKL159C	gene-YKL159C	130.266926798986	-0.230891499186748	0.47598767205868	-0.485078737833956	0.627620493765508	0.703923255454483
gene-YIL039W	gene-YIL039W	450.713159153104	0.233178274110217	0.48295253943497	0.482818196552032	0.629224829365902	0.705042357484986
gene-YBR095C	gene-YBR095C	252.41556343046	0.210164079916301	0.434864910263606	0.483285900876444	0.628892749562974	0.705042357484986
gene-YJL140W	gene-YJL140W	667.593816597942	0.201649636513942	0.417459250138324	0.483040288236819	0.629067130293746	0.705042357484986
gene-YDR090C	gene-YDR090C	271.789061060418	-0.221607853943167	0.458778429613063	-0.483038956583186	0.629068075801218	0.705042357484986
gene-YPL021W	gene-YPL021W	3.4967525467994	-0.870446119768924	1.80280966483382	-0.482827520147093	0.629218208686578	0.705042357484986
gene-YJR061W	gene-YJR061W	164.309149088906	-0.223922780178118	0.465746982345016	-0.480782031159229	0.630671422413549	0.706527044538849
gene-YBL040C	gene-YBL040C	271.703060479065	0.210988940478118	0.439783651421884	0.479756216030223	0.631400749435661	0.706935302585256
gene-YDR233C	gene-YDR233C	2492.90269019941	0.188761896582563	0.393184535884628	0.480084742289944	0.631167136976792	0.706935302585256
gene-YBR073W	gene-YBR073W	23.4166172337259	-0.37288411330076	0.777033238919214	-0.479881805081349	0.631311439692929	0.706935302585256
gene-YDR318W	gene-YDR318W	47.6517223400853	-0.290486158006654	0.607724039884869	-0.477990237249272	0.632657153659338	0.708205581099398
gene-YJR084W	gene-YJR084W	144.753541151313	-0.250476352522554	0.524343140492581	-0.477695488277486	0.632866955987887	0.708304014673907
gene-YKL189W	gene-YKL189W	135.763430313184	-0.237147179072557	0.496961614371436	-0.477194157887835	0.633223870825723	0.708567026807682
gene-YPL256C	gene-YPL256C	118.136628478126	-0.383625646948165	0.806370709831896	-0.475743528715396	0.634257105843912	0.709586583092361
gene-YGL194C-A	gene-YGL194C-A	26.9462268257969	0.337481124079777	0.710751956273959	0.474822645369822	0.634913390735881	0.710125323061338
gene-YDL077C	gene-YDL077C	160.266660074314	0.216150017234127	0.455316301866292	0.474724968880208	0.634983018573602	0.710125323061338
gene-YJL133C-A	gene-YJL133C-A	422.272441314583	-0.26231513664746	0.552978436538009	-0.474367749834364	0.635237686561116	0.710273457924818
gene-YMR101C	gene-YMR101C	12.0594384152664	0.500780080473561	1.05640561250587	0.474041480417426	0.635470327704185	0.710329915938413
gene-YMR054W	gene-YMR054W	344.008695114095	-0.199318522943097	0.420543907606091	-0.473954132584396	0.635532615774217	0.710329915938413
gene-YNR037C	gene-YNR037C	133.109775171762	-0.244593269556141	0.516619297760827	-0.473449734874939	0.63589235411682	0.710595339766767
gene-YOL132W	gene-YOL132W	15.5586953665165	-0.428799005795953	0.907411882133092	-0.472551676078957	0.636533065649177	0.711174582382356
gene-YIL143C	gene-YIL143C	1194.34118744856	-0.199622413877825	0.422865997831504	-0.472070147284264	0.636876719833192	0.711421775066406
gene-YLR424W	gene-YLR424W	78.4038722901546	0.247602209708051	0.525590358668278	0.471093515367019	0.637573955686986	0.712063764498994
gene-YNR057C	gene-YNR057C	46.5426601150712	0.276889748634797	0.588801769653404	0.470259708624495	0.638169479895377	0.71256646987487
gene-YDR405W	gene-YDR405W	399.281836571117	0.194809769199024	0.414383060617429	0.470120011442452	0.638269277730312	0.71256646987487
gene-YDR038C	gene-YDR038C	101.401124323822	0.345675392734417	0.738500287255879	0.468077533211095	0.639729145076092	0.713907666348687
gene-YJL145W	gene-YJL145W	176.482449910854	0.237897817657752	0.50841152430122	0.467923731635957	0.639839131798058	0.713907666348687
gene-YBR058C-A	gene-YBR058C-A	356.608744628637	-0.196802095814395	0.420581059534167	-0.4679290504246	0.639835328088947	0.713907666348687
gene-YMR282C	gene-YMR282C	97.1509489666088	0.264348249806	0.566801004033124	0.466386347104196	0.640938982309132	0.714860365607499
gene-YOL119C	gene-YOL119C	189.320532997901	0.260164011552493	0.557768299223607	0.466437429152269	0.640902425343423	0.714860365607499
gene-YDR538W	gene-YDR538W	103.065951466485	-0.248039233407175	0.532492848813216	-0.465807632834859	0.641353201094062	0.715185112194683
gene-YOR280C	gene-YOR280C	101.525130229405	-0.268648305878076	0.577549902708951	-0.465151677141668	0.641822840991089	0.715571523468293
gene-YER187W	gene-YER187W	6.37127442148793	0.575422389162196	1.24080128193167	0.463750640446133	0.64282641095143	0.716552953672748
gene-YGL139W	gene-YGL139W	276.018697504518	0.200630396055482	0.433627560407717	0.462679069261281	0.643594423334166	0.717133970172195
gene-YGR126W	gene-YGR126W	56.3493079699704	-0.275017257576831	0.594335393220905	-0.462730742125955	0.643557379811305	0.717133970172195
gene-YOR171C	gene-YOR171C	607.082619005827	-0.189232470728057	0.410660049612357	-0.460800778908693	0.644941542861068	0.7184972679909
gene-YMR073C	gene-YMR073C	162.598159186693	0.211458188298046	0.461568291027428	0.458129798793913	0.646859191419391	0.720431245776269
gene-YOR363C	gene-YOR363C	318.335241037095	-0.217150410003561	0.474088632575804	-0.458037580069672	0.646925442482166	0.720431245776269
gene-YGL068W	gene-YGL068W	327.484753899367	-0.311510156245737	0.684031806957808	-0.455403028159114	0.648819317141834	0.722401891039912
gene-YIL153W	gene-YIL153W	287.885182786085	-0.197336320695998	0.433747155442232	-0.454957037112559	0.649140147686839	0.722482293825336
gene-YBR057C	gene-YBR057C	412.475619962898	-0.20403675905984	0.448385095025348	-0.455048040899542	0.649074677419051	0.722482293825336
gene-YJL012C	gene-YJL012C	641.480000227872	-0.186296080856807	0.410877736536439	-0.453410015415339	0.650253525898391	0.72358290111458
gene-YOL055C	gene-YOL055C	186.535428001109	-0.210613497189092	0.465778457147866	-0.452175264778788	0.651142726024881	0.724295028451026
gene-YFL026W	gene-YFL026W	36.717618948359	-0.307888373018673	0.680708015084544	-0.452306078664922	0.651048497454483	0.724295028451026
gene-YHL023C	gene-YHL023C	232.133292126036	-0.196352301040944	0.434660767848601	-0.451736884404843	0.651458543192126	0.72450766418535
gene-YDR182W-A	gene-YDR182W-A	3.93724547179953	-0.768582190934742	1.70286115270476	-0.45134753923651	0.651739086955001	0.724680997394771
gene-YIL134C-A	gene-YIL134C-A	2.59468585873566	0.835413181250946	1.85686882930329	0.449904251752883	0.65277948171249	0.725698995354436
gene-YOR104W	gene-YOR104W	74.4236738448778	-0.250835209316313	0.558649554729551	-0.449002791092791	0.653429643210034	0.726143993563426
gene-YMR323W	gene-YMR323W	2.2252406008389	-0.963136313234471	2.14467556267039	-0.449082523248992	0.653372127279447	0.726143993563426
gene-YOR278W	gene-YOR278W	142.084036062321	0.211265875373471	0.470810591673791	0.448727957929735	0.653627913820357	0.726225470297059
gene-YOR080W	gene-YOR080W	64.2181602446562	0.243854304618138	0.546313226240669	0.446363538177844	0.655334666430427	0.727982622571415
gene-YLR429W	gene-YLR429W	505.151497078806	0.222526727051455	0.499118921850394	0.445839092267784	0.655713481348238	0.728264237262748
gene-YMR108W	gene-YMR108W	3071.53376185582	0.189578484845323	0.425880795344973	0.445144479200477	0.656215346829669	0.728682383602223
gene-YBR197C	gene-YBR197C	94.6874448923536	0.26327345610258	0.592081307614432	0.444657604820089	0.656567211384746	0.72893383621168
gene-YOL160W	gene-YOL160W	3.47774562814283	0.730597227877058	1.64986802712936	0.442821617161852	0.657894766091254	0.730159237700603
gene-YDL186W	gene-YDL186W	30.6325151455249	0.30746359006096	0.694387829085044	0.442783668121153	0.65792221745321	0.730159237700603
gene-YDL159W	gene-YDL159W	231.361278316235	-0.193001444883356	0.437678720062968	-0.440966023789297	0.659237594282009	0.731479361963925
gene-YBL002W	gene-YBL002W	800.546464539294	0.857895080501341	1.94860325250621	0.440261546006326	0.659747688358253	0.73190562411494
gene-YMR189W	gene-YMR189W	244.27468824153	0.258652373770845	0.589204914302477	0.438985431879922	0.660672092248933	0.732630083313822
gene-YOR357C	gene-YOR357C	177.286428256141	-0.199814246874271	0.455234841666726	-0.438925645811076	0.660715413371539	0.732630083313822
gene-YNL177C	gene-YNL177C	335.707535866518	-0.212794207144944	0.484903730222493	-0.438838049456343	0.660778887944091	0.732630083313822
gene-YNL142W	gene-YNL142W	132.004508494746	-0.22340805918302	0.50970872391859	-0.438305347150979	0.661164950265994	0.732918308400907
gene-YDR334W	gene-YDR334W	338.621106631745	0.183834830990862	0.420899351270303	0.43676672448184	0.662280533470826	0.734014961962708
gene-YDR051C	gene-YDR051C	436.479288991754	0.187360553993184	0.429604289105203	0.436123564742395	0.662747080847588	0.734391998834353
gene-YBR264C	gene-YBR264C	129.307326054557	-0.206048402958417	0.473240936968601	-0.43539851872977	0.663273185370308	0.734834874832679
gene-YHR175W	gene-YHR175W	197.204292401355	-0.198901054735859	0.457975798423963	-0.434304728372851	0.664067170691908	0.735434145590962
gene-YBL046W	gene-YBL046W	138.413002345644	-0.202366906404133	0.465811649638409	-0.434439341654986	0.663969434179853	0.735434145590962
gene-YDR499W	gene-YDR499W	101.178969431209	0.216386532817969	0.49893044021534	0.43370080351196	0.664505723056531	0.735779627053641
gene-YGR098C	gene-YGR098C	51.1857325553296	0.259273398996485	0.600074479468088	0.432068697916145	0.665691484232816	0.736811827530209
gene-YMR118C	gene-YMR118C	133.166105219649	-0.299202255762034	0.69222426695705	-0.432233121611436	0.665571988812585	0.736811827530209
gene-YOL118C	gene-YOL118C	19.40595281474	-0.348256460384556	0.808350166991434	-0.430823762529446	0.666596520103772	0.737673072133115
gene-YGL257C	gene-YGL257C	158.793364625168	0.207711569672916	0.483014679225472	0.430031588286277	0.667172663168312	0.73817009677027
gene-YAL053W	gene-YAL053W	933.555583888589	0.236271349944655	0.550381784481812	0.429286282007146	0.667714898704161	0.738629423537987
gene-YOR247W	gene-YOR247W	581.400306517818	0.250053875335196	0.583015456104668	0.42889750643301	0.66799781496684	0.738801769854857
gene-YLR302C	gene-YLR302C	1.8288275565555	0.930251830389592	2.17270351470849	0.42815405971965	0.668538960661344	0.739209722574522
gene-YOR298W	gene-YOR298W	31.5027752073078	0.297919066431967	0.696815662284926	0.427543585135646	0.668983446408026	0.739209722574522
gene-YPL151C	gene-YPL151C	374.255342992308	-0.179097960698375	0.418812208324357	-0.427633094591335	0.668918267428129	0.739209722574522
gene-YGR274C	gene-YGR274C	277.237887000119	-0.187433322073044	0.438363948505685	-0.427574673309644	0.668960808344137	0.739209722574522
gene-YMR119W	gene-YMR119W	238.407792366502	-0.215193544169843	0.503356370700866	-0.427517275424985	0.66900260508293	0.739209722574522
gene-YLR326W	gene-YLR326W	217.983721683974	-0.193347752738979	0.456843230533836	-0.423225605232336	0.672130666844159	0.742524887986743
gene-YOL097W-A	gene-YOL097W-A	8.08842353627967	0.473156675972809	1.12113771174153	0.42203261117479	0.673001214373774	0.74306289094612
gene-YOL130W	gene-YOL130W	690.65128420183	0.219606818774925	0.520248103755963	0.422119402626285	0.672937866413974	0.74306289094612
gene-YMR156C	gene-YMR156C	94.8329136443597	-0.211905918423921	0.501870030968895	-0.422232660545244	0.672855204411635	0.74306289094612
gene-YOR354C	gene-YOR354C	315.712565420712	0.202640325883262	0.480640830788572	0.421604476570991	0.673313738240598	0.743266751501302
gene-YPL091W	gene-YPL091W	701.188233532408	-0.178434382580994	0.423915663094391	-0.42091953215058	0.673813841947141	0.743677563501099
gene-YIL015W	gene-YIL015W	15.0511698004428	0.366556448383087	0.876131871530915	0.418380451954775	0.675668976550594	0.745583461498396
gene-YPL075W	gene-YPL075W	243.157949577486	0.183600353764256	0.440591558612111	0.416713280532672	0.67688813922439	0.746503579729062
gene-YGL114W	gene-YGL114W	308.134235432939	0.179854877746136	0.431437057608747	0.416873967069465	0.676770596053873	0.746503579729062
gene-YJR109C	gene-YJR109C	347.326501618086	-0.198737967979973	0.476616418818461	-0.416976755590265	0.676695409760155	0.746503579729062
gene-YDL242W	gene-YDL242W	7.39227455919294	-0.488208285638648	1.17445537504981	-0.415689089607124	0.677637525923095	0.747188256623986
gene-YNL253W	gene-YNL253W	169.564630243305	0.191371119639365	0.46143854095756	0.414727212083844	0.678341609340007	0.747822730175288
